id,unit,time,treat,treatq,treatd,valueFOC2,valueMOC2,valueTOC2,valuefratioOC2,valueFOC9,valueMOC9,valueTOC9,valuefratioOC9
22,Sweden,223,1,0,1,40.6,40.8,40.7,49.877151,40.1,41.1,40.7,49.384235
22,Sweden,224,1,0,1,40.5,40.9,40.7,49.754299,39.7,41.2,40.6,49.072929
22,Sweden,225,1,0,1,40.6,40.9,40.7,49.815952,40.1,40.7,40.5,49.628712
22,Sweden,226,1,0,1,40.5,40.8,40.7,49.815498,39.6,40.7,40.3,49.315067
22,Sweden,227,1,0,1,40.5,40.9,40.7,49.754299,39.7,40.4,40.1,49.563046
22,Sweden,228,1,0,1,40.5,40.9,40.7,49.754299,39.6,40.7,40.2,49.315067
22,Sweden,229,1,0,1,40.6,40.7,40.6,49.938499,39.5,40.5,40.1,49.375
22,Sweden,230,1,0,1,40.5,40.7,40.6,49.876846,39.9,40.5,40.3,49.626865
22,Sweden,231,1,0,1,40.6,40.7,40.6,49.938499,39.6,40.8,40.3,49.253731
22,Sweden,232,1,0,1,40.4,40.6,40.5,49.876545,39.9,40.5,40.3,49.626865
22,Sweden,233,1,0,1,40.5,40.6,40.6,49.938347,39,40.5,40,49.056602
22,Sweden,234,1,0,1,40.6,40.8,40.6,49.877151,39.9,40.6,40.3,49.565216
22,Sweden,235,1,0,1,40.5,40.6,40.5,49.938347,39.6,40.4,40.1,49.5
22,Sweden,236,1,0,1,40.6,40.8,40.7,49.877151,39.5,40.6,40.1,49.313358
22,Sweden,237,1,0,1,40.5,40.9,40.7,49.754299,39.1,40.6,40,49.058971
22,Sweden,238,1,0,1,40.6,40.6,40.6,50,39.2,40.4,40,49.246231
23,United Kingdom,172,0,0,0,44.7,45.2,45,49.721912,38.8,44.2,43.1,46.746986
23,United Kingdom,173,0,0,0,44.5,45.3,45,49.554565,39.7,44.1,43.2,47.374702
23,United Kingdom,174,0,0,0,44.1,45.3,44.9,49.328857,39.4,44,43.1,47.242207
23,United Kingdom,175,0,0,0,44.3,45.1,44.9,49.552574,39,43.9,42.9,47.044632
23,United Kingdom,176,0,0,0,44.3,44.7,44.6,49.77528,39,43.7,42.7,47.158405
23,United Kingdom,177,0,0,0,44.2,44.9,44.6,49.607182,39.1,43.7,42.8,47.222221
23,United Kingdom,178,0,0,0,44.2,44.9,44.6,49.607182,39.6,43.9,43.1,47.425148
23,United Kingdom,179,0,0,0,44.1,44.6,44.4,49.718151,39.3,44,43.1,47.178871
23,United Kingdom,180,0,0,0,43.7,44.7,44.3,49.434391,39.1,43.8,42.8,47.16526
23,United Kingdom,181,0,0,0,43.9,45,44.6,49.381329,39,43.6,42.7,47.215496
23,United Kingdom,182,0,0,0,43.8,44.8,44.4,49.435665,38.7,43.5,42.5,47.080292
23,United Kingdom,183,0,0,0,43.6,44.7,44.3,49.377125,38.4,43.5,42.4,46.886448
23,United Kingdom,184,0,0,0,43.6,44.3,44,49.601822,38.2,43.2,42.1,46.928745
23,United Kingdom,185,0,0,0,43.9,44.6,44.3,49.604519,38.6,43.4,42.4,47.07317
23,United Kingdom,186,0,0,0,43.6,44.4,44.1,49.545456,38.5,43.3,42.2,47.066013
23,United Kingdom,187,0,0,0,43.6,44.1,43.9,49.714939,38.6,43.5,42.5,47.015835
23,United Kingdom,188,0,0,0,43.7,44.2,44,49.715588,38.2,43.2,42.2,46.928745
23,United Kingdom,189,0,0,0,43.6,44.5,44.1,49.489216,38.3,43.6,42.5,46.764347
23,United Kingdom,190,0,0,0,43.2,44.3,43.9,49.371429,38.5,43.7,42.6,46.836983
23,United Kingdom,191,0,0,0,43.3,44.4,44,49.372864,38.8,43.7,42.6,47.030304
23,United Kingdom,192,0,0,0,43.2,44.8,44.1,49.090908,38.5,43.3,42.2,47.066013
23,United Kingdom,193,0,0,0,43.3,44.8,44.2,49.148693,38.6,43.2,42.2,47.188263
23,United Kingdom,194,0,0,0,43,44.2,43.8,49.311928,39.1,43.3,42.4,47.451458
23,United Kingdom,195,0,0,0,43.3,44.2,43.8,49.485714,38.9,43.1,42.2,47.439026
23,United Kingdom,196,0,0,0,43.3,43.9,43.7,49.655964,38.7,42.6,41.7,47.601475
23,United Kingdom,197,0,0,0,43.5,44,43.8,49.714287,38.1,42.8,41.7,47.095181
23,United Kingdom,198,0,0,0,43.4,44,43.8,49.65675,38.4,42.9,41.9,47.232471
23,United Kingdom,199,0,0,0,43.3,44.2,43.9,49.485714,38.6,43.1,42.1,47.246021
23,United Kingdom,200,0,0,0,43.3,44.1,43.8,49.542336,39.1,42.8,41.9,47.741146
23,United Kingdom,201,0,0,0,43.5,44.4,44.1,49.488056,38.5,42.6,41.7,47.472256
23,United Kingdom,202,0,0,0,43.6,44.1,43.9,49.714939,38.5,42.5,41.6,47.530865
23,United Kingdom,203,0,0,0,43.4,44.1,43.8,49.599998,38.5,42.8,41.8,47.355473
23,United Kingdom,204,1,0,1,42.3,44,43.3,49.015064,37.6,41.7,40.7,47.414879
23,United Kingdom,205,1,0,1,42.3,44.1,43.4,48.958332,37.6,41.7,40.7,47.414879
23,United Kingdom,206,1,0,1,42.2,44.1,43.3,48.899189,38,41.8,41,47.619049
23,United Kingdom,207,1,0,1,42.2,44.1,43.3,48.899189,38.1,41.8,40.9,47.684605
23,United Kingdom,208,1,0,1,42.6,44.1,43.5,49.134949,37.8,41.5,40.6,47.667088
23,United Kingdom,209,1,0,1,42.6,44.2,43.5,49.078342,38,41.9,41,47.559448
23,United Kingdom,210,1,0,1,42.8,44.1,43.6,49.252014,37.9,42,41.1,47.434292
23,United Kingdom,211,1,0,1,42.8,44.3,43.7,49.13892,37.4,41.7,40.7,47.281921
23,United Kingdom,212,1,0,1,42.5,44.1,43.5,49.076214,37.3,41.8,40.7,47.155499
23,United Kingdom,213,1,0,1,42.6,44.3,43.6,49.021866,37.7,41.9,40.9,47.361809
23,United Kingdom,214,1,0,1,42.6,44.2,43.5,49.078342,37.7,42.1,41.1,47.243107
23,United Kingdom,215,1,0,1,42.7,44.1,43.5,49.19355,38.4,41.8,41,47.880299
23,United Kingdom,216,1,0,1,42.8,44.1,43.5,49.252014,38,41.8,40.9,47.619049
23,United Kingdom,217,1,0,1,42.8,44.2,43.6,49.195404,38.5,41.6,40.9,48.064919
23,United Kingdom,218,1,0,1,42.7,44.2,43.5,49.13694,38,41.8,41,47.619049
23,United Kingdom,219,1,0,1,42.8,44.1,43.6,49.252014,37.9,41.9,40.9,47.493732
23,United Kingdom,220,1,0,1,42.5,44.1,43.4,49.076214,38.3,42.2,41.3,47.577641
23,United Kingdom,221,1,0,1,42.4,44.1,43.4,49.017342,38.1,42.6,41.5,47.211895
23,United Kingdom,222,1,0,1,42.6,44,43.4,49.191685,38.5,42.6,41.6,47.472256
23,United Kingdom,223,1,0,1,42.9,43.9,43.5,49.423962,38.4,42.3,41.4,47.583645
23,United Kingdom,224,1,0,1,42.6,43.7,43.2,49.36269,38.1,41.7,40.9,47.744362
23,United Kingdom,225,1,0,1,42.9,44,43.6,49.367088,38.1,42,41,47.565544
23,United Kingdom,226,1,0,1,42.5,43.8,43.3,49.246815,38.3,42,41,47.69614
23,United Kingdom,227,1,0,1,42.4,43.7,43.2,49.245064,38.8,42.1,41.2,47.960445
23,United Kingdom,228,1,0,1,42.1,43.6,43,49.124855,38.2,42,41,47.630924
23,United Kingdom,229,1,0,1,42.3,43.6,43.1,49.243305,37.8,42.3,41.1,47.19101
23,United Kingdom,230,1,0,1,42.3,43.4,42.9,49.358227,38.5,42.3,41.3,47.648514
23,United Kingdom,231,1,0,1,42.1,43.5,42.9,49.182243,37.6,42.2,40.9,47.117794
23,United Kingdom,232,1,0,1,42.3,43.5,43,49.300701,37.6,41.9,40.8,47.295597
23,United Kingdom,233,1,0,1,42.1,43.3,42.8,49.297424,38.1,42,40.9,47.565544
23,United Kingdom,234,1,0,1,42.1,43,42.6,49.47121,38.2,41.7,40.8,47.809761
23,United Kingdom,235,1,0,1,41.8,43,42.5,49.292454,38.2,42,41,47.630924
23,United Kingdom,236,1,0,1,41.8,43.1,42.6,49.234394,38.3,41.6,40.7,47.934917
23,United Kingdom,237,1,0,1,41.8,42.9,42.5,49.350651,38.5,42.1,41.1,47.76675
23,United Kingdom,238,1,0,1,41.9,43.2,42.7,49.236195,38.5,41.9,41,47.885571
